OrderId;OrderDate;ShipDate;ShipMode;City;CustomerId;OrderDateCalc;IngestionDate;loadingTime;filename
CA-2018-167703;2018-03-02;2018/08/02;Standard Class;Cincinnati;MC-17575;2018-03-02;2022-06-21;04:41:50;train.csv
CA-2018-167703;2018-03-02;2018/08/02;Standard Class;Cincinnati;MC-17575;2018-03-02;2022-06-21;04:41:50;train.csv
CA-2018-121804;2018-03-03;2018/08/03;Standard Class;Murray;LP-17095;2018-03-03;2022-06-21;04:41:50;train.csv
CA-2018-162635;2018-09-10;2018/10/10;First Class;Wilmington;EB-14170;2018-09-10;2022-06-21;04:41:50;train.csv
CA-2015-107153;2015-09-28;2015/03/10;Standard Class;Lawrence;GZ-14545;2015-09-28;2022-06-21;04:41:50;train.csv
US-2015-117058;2015-05-27;2015/05/30;First Class;Chicago;LE-16810;2015-05-27;2022-06-21;04:41:50;train.csv
CA-2016-120439;2016-06-14;2016/06/18;Standard Class;Philadelphia;AD-10180;2016-06-14;2022-06-21;04:41:50;train.csv
CA-2017-128258;2017-03-30;2017/01/04;First Class;Norwich;CP-12085;2017-03-30;2022-06-21;04:41:50;train.csv
CA-2018-106033;2018-10-15;2018/10/18;Second Class;San Francisco;FG-14260;2018-10-15;2022-06-21;04:41:50;train.csv
CA-2017-142762;2017-05-23;2017/05/27;Standard Class;San Francisco;LD-17005;2017-05-23;2022-06-21;04:41:50;train.csv
CA-2018-127705;2018-02-06;2018/06/06;Standard Class;Lorain;AB-10255;2018-02-06;2022-06-21;04:41:50;train.csv
CA-2018-127705;2018-02-06;2018/06/06;Standard Class;Lorain;AB-10255;2018-02-06;2022-06-21;04:41:50;train.csv
CA-2015-122567;2015-02-16;2015/02/21;Standard Class;Dallas;MN-17935;2015-02-16;2022-06-21;04:41:50;train.csv
CA-2015-122567;2015-02-16;2015/02/21;Standard Class;Dallas;MN-17935;2015-02-16;2022-06-21;04:41:50;train.csv
CA-2015-121664;2015-06-05;2015/10/05;Standard Class;Los Angeles;HP-14815;2015-06-05;2022-06-21;04:41:50;train.csv
CA-2017-122133;2017-05-16;2017/05/23;Standard Class;Middletown;JR-15670;2017-05-16;2022-06-21;04:41:50;train.csv
US-2018-123281;2018-02-04;2018/07/04;Standard Class;Los Angeles;JF-15190;2018-02-04;2022-06-21;04:41:50;train.csv
CA-2018-100524;2018-03-31;2018/02/04;Second Class;New York City;CM-12115;2018-03-31;2022-06-21;04:41:50;train.csv
CA-2018-100524;2018-03-31;2018/02/04;Second Class;New York City;CM-12115;2018-03-31;2022-06-21;04:41:50;train.csv
CA-2018-100524;2018-03-31;2018/02/04;Second Class;New York City;CM-12115;2018-03-31;2022-06-21;04:41:50;train.csv
CA-2018-113481;2018-02-01;2018/04/01;First Class;Jacksonville;AS-10045;2018-02-01;2022-06-21;04:41:50;train.csv
CA-2018-113481;2018-02-01;2018/04/01;First Class;Jacksonville;AS-10045;2018-02-01;2022-06-21;04:41:50;train.csv
CA-2018-113481;2018-02-01;2018/04/01;First Class;Jacksonville;AS-10045;2018-02-01;2022-06-21;04:41:50;train.csv
CA-2016-131758;2016-05-28;2016/01/06;Standard Class;Freeport;KB-16315;2016-05-28;2022-06-21;04:41:50;train.csv
CA-2016-131758;2016-05-28;2016/01/06;Standard Class;Freeport;KB-16315;2016-05-28;2022-06-21;04:41:50;train.csv
CA-2015-118339;2015-03-17;2015/03/24;Standard Class;Lakeville;BN-11515;2015-03-17;2022-06-21;04:41:50;train.csv
CA-2015-118339;2015-03-17;2015/03/24;Standard Class;Lakeville;BN-11515;2015-03-17;2022-06-21;04:41:50;train.csv
CA-2015-118339;2015-03-17;2015/03/24;Standard Class;Lakeville;BN-11515;2015-03-17;2022-06-21;04:41:50;train.csv
CA-2015-118339;2015-03-17;2015/03/24;Standard Class;Lakeville;BN-11515;2015-03-17;2022-06-21;04:41:50;train.csv
CA-2015-118339;2015-03-17;2015/03/24;Standard Class;Lakeville;BN-11515;2015-03-17;2022-06-21;04:41:50;train.csv
CA-2015-153976;2015-03-10;2015/08/10;Second Class;Evanston;BP-11290;2015-03-10;2022-06-21;04:41:50;train.csv
CA-2017-162901;2017-03-28;2017/03/31;First Class;Arlington;AS-10045;2017-03-28;2022-06-21;04:41:50;train.csv
CA-2018-162978;2018-04-05;2018/09/05;Standard Class;San Francisco;LW-16990;2018-04-05;2022-06-21;04:41:50;train.csv
CA-2018-162978;2018-04-05;2018/09/05;Standard Class;San Francisco;LW-16990;2018-04-05;2022-06-21;04:41:50;train.csv
CA-2018-162978;2018-04-05;2018/09/05;Standard Class;San Francisco;LW-16990;2018-04-05;2022-06-21;04:41:50;train.csv
US-2015-160444;2015-05-07;2015/05/07;Same Day;Houston;DC-12850;2015-05-07;2022-06-21;04:41:50;train.csv
US-2015-160444;2015-05-07;2015/05/07;Same Day;Houston;DC-12850;2015-05-07;2022-06-21;04:41:50;train.csv
CA-2017-145247;2017-05-05;2017/07/05;First Class;Louisville;ND-18370;2017-05-05;2022-06-21;04:41:50;train.csv
CA-2018-160045;2018-04-26;2018/04/27;First Class;Fort Worth;LB-16735;2018-04-26;2022-06-21;04:41:50;train.csv
US-2015-151925;2015-09-26;2015/01/10;Second Class;Los Angeles;KT-16465;2015-09-26;2022-06-21;04:41:50;train.csv
CA-2018-125199;2018-10-19;2018/10/25;Standard Class;Philadelphia;HM-14860;2018-10-19;2022-06-21;04:41:50;train.csv
CA-2018-125199;2018-10-19;2018/10/25;Standard Class;Philadelphia;HM-14860;2018-10-19;2022-06-21;04:41:50;train.csv
CA-2018-125199;2018-10-19;2018/10/25;Standard Class;Philadelphia;HM-14860;2018-10-19;2022-06-21;04:41:50;train.csv
US-2018-155425;2018-10-11;2018/11/11;First Class;Tucson;AB-10600;2018-10-11;2022-06-21;04:41:50;train.csv
US-2018-155425;2018-10-11;2018/11/11;First Class;Tucson;AB-10600;2018-10-11;2022-06-21;04:41:50;train.csv
US-2018-155425;2018-10-11;2018/11/11;First Class;Tucson;AB-10600;2018-10-11;2022-06-21;04:41:50;train.csv
US-2018-155425;2018-10-11;2018/11/11;First Class;Tucson;AB-10600;2018-10-11;2022-06-21;04:41:50;train.csv
US-2018-155425;2018-10-11;2018/11/11;First Class;Tucson;AB-10600;2018-10-11;2022-06-21;04:41:50;train.csv
CA-2018-133249;2018-08-07;2018/11/07;First Class;Pico Rivera;SZ-20035;2018-08-07;2022-06-21;04:41:50;train.csv
US-2016-103471;2016-12-24;2016/12/28;Standard Class;Colorado Springs;JR-15670;2016-12-24;2022-06-21;04:41:50;train.csv
US-2016-103471;2016-12-24;2016/12/28;Standard Class;Colorado Springs;JR-15670;2016-12-24;2022-06-21;04:41:50;train.csv
CA-2018-136672;2018-07-03;2018/12/03;Standard Class;Clinton;MG-17890;2018-07-03;2022-06-21;04:41:50;train.csv
US-2015-157021;2015-01-04;2015/06/04;Second Class;Vallejo;KM-16720;2015-01-04;2022-06-21;04:41:50;train.csv
US-2015-157021;2015-01-04;2015/06/04;Second Class;Vallejo;KM-16720;2015-01-04;2022-06-21;04:41:50;train.csv
CA-2016-120362;2016-09-14;2016/09/19;Standard Class;Provo;CA-12265;2016-09-14;2022-06-21;04:41:50;train.csv
CA-2015-126361;2015-04-08;2015/09/08;Second Class;Pleasant Grove;VD-21670;2015-04-08;2022-06-21;04:41:50;train.csv
CA-2015-126361;2015-04-08;2015/09/08;Second Class;Pleasant Grove;VD-21670;2015-04-08;2022-06-21;04:41:50;train.csv
CA-2015-126361;2015-04-08;2015/09/08;Second Class;Pleasant Grove;VD-21670;2015-04-08;2022-06-21;04:41:50;train.csv
CA-2015-126361;2015-04-08;2015/09/08;Second Class;Pleasant Grove;VD-21670;2015-04-08;2022-06-21;04:41:50;train.csv
CA-2015-126361;2015-04-08;2015/09/08;Second Class;Pleasant Grove;VD-21670;2015-04-08;2022-06-21;04:41:50;train.csv
CA-2015-126361;2015-04-08;2015/09/08;Second Class;Pleasant Grove;VD-21670;2015-04-08;2022-06-21;04:41:50;train.csv
US-2017-100566;2017-03-09;2017/09/09;Standard Class;Aurora;JK-16120;2017-03-09;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
US-2017-108504;2017-05-02;2017/05/02;Same Day;Smyrna;PP-18955;2017-05-02;2022-06-21;04:41:50;train.csv
CA-2018-124828;2018-03-07;2018/04/07;First Class;Burlington;YS-21880;2018-03-07;2022-06-21;04:41:50;train.csv
US-2018-117247;2018-09-10;2018/10/14;Standard Class;Aurora;CK-12760;2018-09-10;2022-06-21;04:41:50;train.csv
US-2018-117247;2018-09-10;2018/10/14;Standard Class;Aurora;CK-12760;2018-09-10;2022-06-21;04:41:50;train.csv
CA-2017-124485;2017-11-24;2017/11/26;First Class;New York City;NC-18340;2017-11-24;2022-06-21;04:41:50;train.csv
CA-2017-124485;2017-11-24;2017/11/26;First Class;New York City;NC-18340;2017-11-24;2022-06-21;04:41:50;train.csv
CA-2017-124485;2017-11-24;2017/11/26;First Class;New York City;NC-18340;2017-11-24;2022-06-21;04:41:50;train.csv
CA-2017-124485;2017-11-24;2017/11/26;First Class;New York City;NC-18340;2017-11-24;2022-06-21;04:41:50;train.csv
CA-2017-159212;2017-01-11;2017/05/11;Standard Class;Salem;KM-16375;2017-01-11;2022-06-21;04:41:50;train.csv
CA-2017-159212;2017-01-11;2017/05/11;Standard Class;Salem;KM-16375;2017-01-11;2022-06-21;04:41:50;train.csv
US-2017-161396;2017-04-19;2017/04/25;Standard Class;Columbus;GM-14455;2017-04-19;2022-06-21;04:41:50;train.csv
US-2017-161396;2017-04-19;2017/04/25;Standard Class;Columbus;GM-14455;2017-04-19;2022-06-21;04:41:50;train.csv
US-2015-118486;2015-06-04;2015/08/04;First Class;Philadelphia;SD-20485;2015-06-04;2022-06-21;04:41:50;train.csv
US-2015-118486;2015-06-04;2015/08/04;First Class;Philadelphia;SD-20485;2015-06-04;2022-06-21;04:41:50;train.csv
US-2015-118486;2015-06-04;2015/08/04;First Class;Philadelphia;SD-20485;2015-06-04;2022-06-21;04:41:50;train.csv
CA-2017-130407;2017-02-09;2017/06/09;Standard Class;New York City;KD-16270;2017-02-09;2022-06-21;04:41:50;train.csv
CA-2017-130407;2017-02-09;2017/06/09;Standard Class;New York City;KD-16270;2017-02-09;2022-06-21;04:41:50;train.csv
US-2017-122245;2017-09-25;2017/09/30;Standard Class;Phoenix;AB-10105;2017-09-25;2022-06-21;04:41:50;train.csv
CA-2018-105144;2018-04-11;2018/11/11;Standard Class;Grand Prairie;SZ-20035;2018-04-11;2022-06-21;04:41:50;train.csv
CA-2017-136329;2017-09-07;2017/07/13;Standard Class;New York City;JD-15895;2017-09-07;2022-06-21;04:41:50;train.csv
CA-2017-136329;2017-09-07;2017/07/13;Standard Class;New York City;JD-15895;2017-09-07;2022-06-21;04:41:50;train.csv
CA-2015-146640;2015-06-30;2015/05/07;Standard Class;New York City;HA-14905;2015-06-30;2022-06-21;04:41:50;train.csv
CA-2018-115994;2018-01-28;2018/01/31;Second Class;Costa Mesa;BT-11305;2018-01-28;2022-06-21;04:41:50;train.csv
CA-2018-115994;2018-01-28;2018/01/31;Second Class;Costa Mesa;BT-11305;2018-01-28;2022-06-21;04:41:50;train.csv
CA-2016-126697;2016-09-21;2016/09/24;First Class;Houston;SV-20815;2016-09-21;2022-06-21;04:41:50;train.csv
CA-2016-126697;2016-09-21;2016/09/24;First Class;Houston;SV-20815;2016-09-21;2022-06-21;04:41:50;train.csv
CA-2016-126697;2016-09-21;2016/09/24;First Class;Houston;SV-20815;2016-09-21;2022-06-21;04:41:50;train.csv
CA-2016-124800;2016-09-26;2016/09/30;Standard Class;Mesa;RW-19540;2016-09-26;2022-06-21;04:41:50;train.csv
CA-2016-124800;2016-09-26;2016/09/30;Standard Class;Mesa;RW-19540;2016-09-26;2022-06-21;04:41:50;train.csv
CA-2016-124800;2016-09-26;2016/09/30;Standard Class;Mesa;RW-19540;2016-09-26;2022-06-21;04:41:50;train.csv
CA-2016-124800;2016-09-26;2016/09/30;Standard Class;Mesa;RW-19540;2016-09-26;2022-06-21;04:41:50;train.csv
CA-2016-124800;2016-09-26;2016/09/30;Standard Class;Mesa;RW-19540;2016-09-26;2022-06-21;04:41:50;train.csv
CA-2016-124800;2016-09-26;2016/09/30;Standard Class;Mesa;RW-19540;2016-09-26;2022-06-21;04:41:50;train.csv
CA-2016-124800;2016-09-26;2016/09/30;Standard Class;Mesa;RW-19540;2016-09-26;2022-06-21;04:41:50;train.csv
US-2016-164448;2016-10-31;2016/04/11;Second Class;Salinas;DK-12835;2016-10-31;2022-06-21;04:41:50;train.csv
US-2016-164448;2016-10-31;2016/04/11;Second Class;Salinas;DK-12835;2016-10-31;2022-06-21;04:41:50;train.csv
US-2016-164448;2016-10-31;2016/04/11;Second Class;Salinas;DK-12835;2016-10-31;2022-06-21;04:41:50;train.csv
US-2016-164448;2016-10-31;2016/04/11;Second Class;Salinas;DK-12835;2016-10-31;2022-06-21;04:41:50;train.csv
CA-2018-122700;2018-11-26;2018/11/30;Standard Class;Columbus;LT-17110;2018-11-26;2022-06-21;04:41:50;train.csv
CA-2015-120768;2015-12-19;2015/12/21;Second Class;Florence;IM-15070;2015-12-19;2022-06-21;04:41:50;train.csv
CA-2015-120768;2015-12-19;2015/12/21;Second Class;Florence;IM-15070;2015-12-19;2022-06-21;04:41:50;train.csv
CA-2015-120768;2015-12-19;2015/12/21;Second Class;Florence;IM-15070;2015-12-19;2022-06-21;04:41:50;train.csv
US-2017-153129;2017-12-26;2017/12/30;Standard Class;Seattle;FP-14320;2017-12-26;2022-06-21;04:41:50;train.csv
CA-2018-106852;2018-06-20;2018/06/27;Standard Class;Parma;ST-20530;2018-06-20;2022-06-21;04:41:50;train.csv
CA-2018-106852;2018-06-20;2018/06/27;Standard Class;Parma;ST-20530;2018-06-20;2022-06-21;04:41:50;train.csv
CA-2016-139731;2016-10-15;2016/10/15;Same Day;Amarillo;JE-15745;2016-10-15;2022-06-21;04:41:50;train.csv
CA-2016-139731;2016-10-15;2016/10/15;Same Day;Amarillo;JE-15745;2016-10-15;2022-06-21;04:41:50;train.csv
CA-2018-122735;2018-12-04;2018/04/15;Second Class;Providence;BD-11320;2018-12-04;2022-06-21;04:41:50;train.csv
CA-2018-122735;2018-12-04;2018/04/15;Second Class;Providence;BD-11320;2018-12-04;2022-06-21;04:41:50;train.csv
CA-2018-128160;2018-12-19;2018/12/24;Second Class;San Francisco;MM-17920;2018-12-19;2022-06-21;04:41:50;train.csv
CA-2018-117695;2018-05-08;2018/08/08;First Class;Richmond;PW-19030;2018-05-08;2022-06-21;04:41:50;train.csv
CA-2016-166135;2016-01-10;2016/06/10;Standard Class;Aurora;SC-20440;2016-01-10;2022-06-21;04:41:50;train.csv
CA-2017-133725;2017-05-23;2017/05/28;Standard Class;Chicago;KL-16645;2017-05-23;2022-06-21;04:41:50;train.csv
CA-2018-102337;2018-06-13;2018/06/16;First Class;Chicago;SD-20485;2018-06-13;2022-06-21;04:41:50;train.csv
CA-2018-102337;2018-06-13;2018/06/16;First Class;Chicago;SD-20485;2018-06-13;2022-06-21;04:41:50;train.csv
CA-2018-102337;2018-06-13;2018/06/16;First Class;Chicago;SD-20485;2018-06-13;2022-06-21;04:41:50;train.csv
US-2015-112564;2015-04-23;2015/04/24;First Class;Philadelphia;TS-21160;2015-04-23;2022-06-21;04:41:50;train.csv
CA-2016-145821;2016-01-05;2016/07/05;Standard Class;Los Angeles;JB-15400;2016-01-05;2022-06-21;04:41:50;train.csv
US-2016-160150;2016-07-19;2016/07/20;First Class;Phoenix;TS-21085;2016-07-19;2022-06-21;04:41:50;train.csv
CA-2017-133711;2017-11-26;2017/11/29;First Class;Mobile;MC-17425;2017-11-26;2022-06-21;04:41:50;train.csv
CA-2017-133711;2017-11-26;2017/11/29;First Class;Mobile;MC-17425;2017-11-26;2022-06-21;04:41:50;train.csv
CA-2017-133711;2017-11-26;2017/11/29;First Class;Mobile;MC-17425;2017-11-26;2022-06-21;04:41:50;train.csv
CA-2017-133711;2017-11-26;2017/11/29;First Class;Mobile;MC-17425;2017-11-26;2022-06-21;04:41:50;train.csv
CA-2018-148474;2018-12-06;2018/06/19;Standard Class;Columbus;ME-17320;2018-12-06;2022-06-21;04:41:50;train.csv
CA-2018-148474;2018-12-06;2018/06/19;Standard Class;Columbus;ME-17320;2018-12-06;2022-06-21;04:41:50;train.csv
CA-2016-111297;2016-08-17;2016/08/21;Standard Class;New Bedford;SC-20440;2016-08-17;2022-06-21;04:41:50;train.csv
CA-2017-123722;2017-09-25;2017/01/10;Standard Class;Irving;NH-18610;2017-09-25;2022-06-21;04:41:50;train.csv
CA-2015-155271;2015-04-05;2015/04/05;Same Day;Middletown;AA-10480;2015-04-05;2022-06-21;04:41:50;train.csv
CA-2016-119907;2016-01-12;2016/08/12;Standard Class;Seattle;LC-17140;2016-01-12;2022-06-21;04:41:50;train.csv
US-2017-128902;2017-11-03;2017/03/15;Standard Class;Vineland;MB-18085;2017-11-03;2022-06-21;04:41:50;train.csv
CA-2017-152289;2017-08-26;2017/08/28;First Class;Pasadena;LC-16930;2017-08-26;2022-06-21;04:41:50;train.csv
CA-2017-152289;2017-08-26;2017/08/28;First Class;Pasadena;LC-16930;2017-08-26;2022-06-21;04:41:50;train.csv
US-2017-104794;2017-12-16;2017/12/19;First Class;New York City;KD-16495;2017-12-16;2022-06-21;04:41:50;train.csv
CA-2015-151708;2015-08-08;2015/08/14;Standard Class;Glendale;MB-17305;2015-08-08;2022-06-21;04:41:50;train.csv
CA-2015-151708;2015-08-08;2015/08/14;Standard Class;Glendale;MB-17305;2015-08-08;2022-06-21;04:41:50;train.csv
CA-2016-100769;2016-05-16;2016/05/16;Same Day;Jacksonville;TH-21550;2016-05-16;2022-06-21;04:41:50;train.csv
CA-2018-139199;2018-09-12;2018/12/13;Standard Class;Detroit;DK-12835;2018-09-12;2022-06-21;04:41:50;train.csv
CA-2018-139199;2018-09-12;2018/12/13;Standard Class;Detroit;DK-12835;2018-09-12;2022-06-21;04:41:50;train.csv
CA-2018-139199;2018-09-12;2018/12/13;Standard Class;Detroit;DK-12835;2018-09-12;2022-06-21;04:41:50;train.csv
US-2016-161466;2016-09-24;2016/09/27;Second Class;Philadelphia;ON-18715;2016-09-24;2022-06-21;04:41:50;train.csv
CA-2018-164959;2018-11-07;2018/07/15;Standard Class;Los Angeles;KN-16390;2018-11-07;2022-06-21;04:41:50;train.csv
US-2016-105676;2016-01-12;2016/02/12;Same Day;Houston;NM-18520;2016-01-12;2022-06-21;04:41:50;train.csv
CA-2017-113138;2017-11-19;2017/11/25;Standard Class;Niagara Falls;NP-18685;2017-11-19;2022-06-21;04:41:50;train.csv
CA-2017-113138;2017-11-19;2017/11/25;Standard Class;Niagara Falls;NP-18685;2017-11-19;2022-06-21;04:41:50;train.csv
US-2018-104955;2018-03-19;2018/03/24;Standard Class;New York City;CG-12040;2018-03-19;2022-06-21;04:41:50;train.csv
CA-2017-121958;2017-11-13;2017/11/17;Standard Class;Thomasville;CS-12505;2017-11-13;2022-06-21;04:41:50;train.csv
CA-2018-121468;2018-11-19;2018/11/20;First Class;Westminster;KD-16345;2018-11-19;2022-06-21;04:41:50;train.csv
US-2017-108455;2017-02-12;2017/08/12;Standard Class;San Francisco;MK-18160;2017-02-12;2022-06-21;04:41:50;train.csv
US-2017-108455;2017-02-12;2017/08/12;Standard Class;San Francisco;MK-18160;2017-02-12;2022-06-21;04:41:50;train.csv
US-2017-108455;2017-02-12;2017/08/12;Standard Class;San Francisco;MK-18160;2017-02-12;2022-06-21;04:41:50;train.csv
CA-2018-101210;2018-08-25;2018/08/28;Second Class;Jackson;DW-13540;2018-08-25;2022-06-21;04:41:50;train.csv
CA-2018-101210;2018-08-25;2018/08/28;Second Class;Jackson;DW-13540;2018-08-25;2022-06-21;04:41:50;train.csv
US-2017-108098;2017-10-14;2017/10/18;Standard Class;Seattle;CP-12340;2017-10-14;2022-06-21;04:41:50;train.csv
CA-2015-119032;2015-11-27;2015/03/12;Standard Class;New York City;MS-17770;2015-11-27;2022-06-21;04:41:50;train.csv
CA-2016-140410;2016-03-11;2016/07/11;Standard Class;Los Angeles;CM-12655;2016-03-11;2022-06-21;04:41:50;train.csv
CA-2016-140410;2016-03-11;2016/07/11;Standard Class;Los Angeles;CM-12655;2016-03-11;2022-06-21;04:41:50;train.csv
CA-2016-140410;2016-03-11;2016/07/11;Standard Class;Los Angeles;CM-12655;2016-03-11;2022-06-21;04:41:50;train.csv
CA-2015-136280;2015-11-29;2015/06/12;Standard Class;Philadelphia;Co-12640;2015-11-29;2022-06-21;04:41:50;train.csv
CA-2018-151911;2018-04-30;2018/05/05;Second Class;New York City;DL-13495;2018-04-30;2022-06-21;04:41:50;train.csv
CA-2018-166436;2018-11-24;2018/11/28;Standard Class;New York City;TS-21370;2018-11-24;2022-06-21;04:41:50;train.csv
CA-2018-166436;2018-11-24;2018/11/28;Standard Class;New York City;TS-21370;2018-11-24;2022-06-21;04:41:50;train.csv
CA-2018-139661;2018-10-30;2018/03/11;Standard Class;Vancouver;JW-15220;2018-10-30;2022-06-21;04:41:50;train.csv
CA-2015-123925;2015-12-17;2015/12/19;Second Class;Columbus;RF-19840;2015-12-17;2022-06-21;04:41:50;train.csv
CA-2018-152485;2018-04-09;2018/08/09;Standard Class;Coppell;JD-15790;2018-04-09;2022-06-21;04:41:50;train.csv
CA-2018-152485;2018-04-09;2018/08/09;Standard Class;Coppell;JD-15790;2018-04-09;2022-06-21;04:41:50;train.csv
CA-2018-152485;2018-04-09;2018/08/09;Standard Class;Coppell;JD-15790;2018-04-09;2022-06-21;04:41:50;train.csv
CA-2017-141586;2017-10-17;2017/10/20;First Class;San Francisco;NK-18490;2017-10-17;2022-06-21;04:41:50;train.csv
CA-2018-130386;2018-12-11;2018/11/18;Standard Class;Austin;NG-18430;2018-12-11;2022-06-21;04:41:50;train.csv
CA-2018-130386;2018-12-11;2018/11/18;Standard Class;Austin;NG-18430;2018-12-11;2022-06-21;04:41:50;train.csv
CA-2018-130386;2018-12-11;2018/11/18;Standard Class;Austin;NG-18430;2018-12-11;2022-06-21;04:41:50;train.csv
CA-2017-100468;2017-11-24;2017/01/12;Standard Class;Los Angeles;AT-10435;2017-11-24;2022-06-21;04:41:50;train.csv
CA-2017-100468;2017-11-24;2017/01/12;Standard Class;Los Angeles;AT-10435;2017-11-24;2022-06-21;04:41:50;train.csv
CA-2016-153388;2016-01-08;2016/07/08;Standard Class;Los Angeles;PC-19000;2016-01-08;2022-06-21;04:41:50;train.csv
CA-2016-153388;2016-01-08;2016/07/08;Standard Class;Los Angeles;PC-19000;2016-01-08;2022-06-21;04:41:50;train.csv
CA-2018-154935;2018-12-24;2018/12/29;Standard Class;New York City;AR-10540;2018-12-24;2022-06-21;04:41:50;train.csv
CA-2017-134208;2017-09-17;2017/09/23;Standard Class;Columbus;CS-12505;2017-09-17;2022-06-21;04:41:50;train.csv
CA-2018-108294;2018-10-12;2018/10/12;Same Day;Omaha;LS-16975;2018-10-12;2022-06-21;04:41:50;train.csv
CA-2018-103611;2018-12-09;2018/09/15;First Class;Los Angeles;JM-15535;2018-12-09;2022-06-21;04:41:50;train.csv
CA-2018-100384;2018-06-24;2018/01/07;Standard Class;Pomona;NH-18610;2018-06-24;2022-06-21;04:41:50;train.csv
CA-2018-100384;2018-06-24;2018/01/07;Standard Class;Pomona;NH-18610;2018-06-24;2022-06-21;04:41:50;train.csv
CA-2018-112809;2018-08-18;2018/08/22;Standard Class;Dallas;RA-19915;2018-08-18;2022-06-21;04:41:50;train.csv
CA-2018-112809;2018-08-18;2018/08/22;Standard Class;Dallas;RA-19915;2018-08-18;2022-06-21;04:41:50;train.csv
CA-2018-112809;2018-08-18;2018/08/22;Standard Class;Dallas;RA-19915;2018-08-18;2022-06-21;04:41:50;train.csv
US-2018-160759;2018-11-12;2018/12/17;Standard Class;Philadelphia;AI-10855;2018-11-12;2022-06-21;04:41:50;train.csv
CA-2018-148446;2018-10-12;2018/12/14;Second Class;North Las Vegas;MC-17845;2018-10-12;2022-06-21;04:41:50;train.csv
CA-2015-111059;2015-03-02;2015/06/02;Second Class;Seattle;TB-21400;2015-03-02;2022-06-21;04:41:50;train.csv
CA-2015-111059;2015-03-02;2015/06/02;Second Class;Seattle;TB-21400;2015-03-02;2022-06-21;04:41:50;train.csv
CA-2018-116204;2018-11-02;2018/02/14;Second Class;San Francisco;VW-21775;2018-11-02;2022-06-21;04:41:50;train.csv
CA-2018-109946;2018-04-16;2018/04/21;Standard Class;Chicago;PL-18925;2018-04-16;2022-06-21;04:41:50;train.csv
CA-2016-144806;2016-06-12;2016/11/12;Standard Class;Tucson;GH-14425;2016-06-12;2022-06-21;04:41:50;train.csv
CA-2016-144806;2016-06-12;2016/11/12;Standard Class;Tucson;GH-14425;2016-06-12;2022-06-21;04:41:50;train.csv
CA-2016-144806;2016-06-12;2016/11/12;Standard Class;Tucson;GH-14425;2016-06-12;2022-06-21;04:41:50;train.csv
CA-2016-144806;2016-06-12;2016/11/12;Standard Class;Tucson;GH-14425;2016-06-12;2022-06-21;04:41:50;train.csv
CA-2016-144806;2016-06-12;2016/11/12;Standard Class;Tucson;GH-14425;2016-06-12;2022-06-21;04:41:50;train.csv
CA-2017-122392;2017-07-22;2017/07/27;Standard Class;Allentown;CJ-12010;2017-07-22;2022-06-21;04:41:50;train.csv
CA-2017-122392;2017-07-22;2017/07/27;Standard Class;Allentown;CJ-12010;2017-07-22;2022-06-21;04:41:50;train.csv
CA-2016-148432;2016-07-11;2016/10/11;Second Class;Newark;MC-18130;2016-07-11;2022-06-21;04:41:50;train.csv
CA-2016-148432;2016-07-11;2016/10/11;Second Class;Newark;MC-18130;2016-07-11;2022-06-21;04:41:50;train.csv
CA-2016-103793;2016-03-26;2016/03/31;Standard Class;Miami;BV-11245;2016-03-26;2022-06-21;04:41:50;train.csv
CA-2018-159884;2018-08-31;2018/05/09;Standard Class;Tempe;JF-15490;2018-08-31;2022-06-21;04:41:50;train.csv
CA-2018-159884;2018-08-31;2018/05/09;Standard Class;Tempe;JF-15490;2018-08-31;2022-06-21;04:41:50;train.csv
CA-2017-139885;2017-04-12;2017/08/12;Standard Class;New York City;EB-13840;2017-04-12;2022-06-21;04:41:50;train.csv
CA-2018-124086;2018-10-02;2018/02/14;Standard Class;Laguna Niguel;MP-18175;2018-10-02;2022-06-21;04:41:50;train.csv
